id,num_backspaces,duration_backspaces,num_cut/copy/paste,discarded_text,D/I Ratio,Proportion_of_Deletions,no_distant_revision,no_immediate_revision,major_edits_count,multi_word_deletion_time,major_edits_freq,num_chars,mean_word_length,num_keystrokes,num_bursts,mean_burst_len,mean_burst_duration,std_burst_len,std_burst_duration,rate_of_keystrokes,nonproduction_time_per_essay,cursor_move_count,cursor_move_distance,cursor_move_mean_dist,cursor_move_count_new,y_difference_per_essay,num_insertions_per_essay,proportion_of_insertions,sum_IKI,mean_IKI,SD_IKI,Total_Pause_Time,Longest_Pause_Time,Mean_Pause_Time,Variance_of_total_pause_time,Num_Long_Pauses,Percentage_of_Longest_Pauses,Total_Pause_Time_Before_Word,Mean_Pause_Time_Before_Word,SD_Pause_Time_Before_Word,Total_Pause_Time_within_word,Mean_Pause_Time_within_word,SD_Pause_Time_within_word,Total_Pause_Time_Before_Sentences,Mean_Pause_Time_Before_Sentences,SD_Pause_Time_Before_Sentences,Total_Pause_Time_in_sentences,Mean_Pause_Time_in_sentences,SD_Pause_Time_in_sentences,score
db50d9e3,565.0,49021.0,565,565,0.1496292372881356,0.1037956126604928,4364,1151.0,102,38671,0.0184950135992747,2579.0,4.605357142857143,4341,86,50.47674418604651,12261.56976744186,57.95103952662232,13918.591769150056,0.0030657198048834,24461,4363,9531,2.1845060738024293,0.0,0,463,0.0008753885363806,1769463.0,320.8455122393472,1488.8029328019536,1297458.0,54886.0,235.2598368087036,2230537.665697106,37,0.0144700821274931,489855,726.7878338278932,1949.7285676797333,1007584,1494.9317507418398,7284.250943719985,122998,3617.5882352941176,5808.394688346771,857932,25233.29411764706,15952.046597165712,5.5
db6c2876,393.0,23921.0,393,423,0.1245216367382985,0.0970085587692985,3827,69.0,78,17913,0.0200205338809034,2389.0,4.576628352490421,3793,68,55.77941176470589,7986.544117647059,86.70241532696429,12198.03071754143,0.0021606740681954,9630,3826,16741,4.375588081547308,0.0,0,1213,0.0044740501403442,1762552.0,452.4004106776181,5305.734595538594,1572491.0,288732.0,403.6167864476386,28531518.58301984,43,0.0168165819319515,555572,936.883642495784,4405.974501386232,1040887,1755.2900505902192,14104.351189492529,114749,3956.862068965517,12388.833165176666,1148501,39603.48275862069,71184.73901637942,3.5
db9b38e6,396.0,34941.0,396,743,0.2270088603727467,0.1716252425390372,3751,137.0,156,28467,0.0401234567901234,2326.0,4.727642276422764,3670,63,58.25396825396825,14008.444444444443,62.054598294428175,14920.822611779364,0.0021655522353144,9166,3750,10052,2.680533333333333,0.0,0,707,0.0016782346964935,1788998.0,460.1332304526749,3983.284115201927,1380381.0,178651.0,355.0362654320988,15864933.84663921,31,0.0121235823230348,834817,1451.855652173913,9079.051131901697,729103,1268.0052173913043,6798.371592398808,18507,440.6428571428572,2100.4006333453367,1303626,31038.714285714286,46589.95296606116,3.5
dbecb2a3,815.0,73542.0,794,1194,0.4115822130299896,0.2522915425282402,4214,118.0,213,44526,0.049168975069252,1320.0,4.47457627118644,3696,87,42.48275862068966,9741.87356321839,50.98377810157684,11083.537390584244,0.0024006250935146,59602,4213,32052,7.607880370282459,0.0,0,1596,0.0033768272634369,1767030.0,407.9016620498615,2739.6832770558626,1369338.0,123252.0,316.0983379501385,7817626.269708617,34,0.0132968322252639,609277,1032.6728813559323,3318.374897820456,800290,1356.4237288135594,7769.385633192809,23522,735.0625,1319.2668280941796,1032915,32278.59375,54282.204308926965,3.5
dbede377,266.0,21394.0,320,321,0.1418471056120194,0.139331382983341,2600,459.0,69,19313,0.0225563909774436,1589.0,4.904320987654321,2584,86,30.046511627906977,7887.220930232558,35.94568025318995,9722.337760994054,0.00174309244772,17047,2600,15103,5.8088461538461535,0.0,0,858,0.0031040395927847,1708450.0,558.4995096436744,3162.2069513844804,1524895.0,127974.0,498.49460608041846,10591977.98321158,50,0.0195541650371529,395129,1062.1747311827958,2154.2537899495555,1171680,3149.6774193548385,13889.211541846133,99102,4308.782608695652,5917.113515869354,1297641,56419.17391304348,67324.49430026609,4.0
dbee2b4e,177.0,16474.0,177,177,0.0666666666666666,0.0577419944150116,2843,37.0,27,12470,0.009375,1966.0,4.488584474885845,2832,78,36.30769230769231,11695.192307692309,35.536448343062666,11181.024499509933,0.0016046454485736,6101,2842,8223,2.89338494018297,0.0,0,123,0.0003003883068356,1687568.0,585.9611111111111,3153.11755582016,1492409.0,126550.0,518.1975694444444,13887759.747336917,35,0.013687915526007,2429389,5029.790890269152,80758.15727875291,928082,1921.4948240165631,8042.54636071094,116988,8999.076923076924,16241.467926583988,1108746,85288.15384615384,42589.78660987114,3.5
dbf94a12,158.0,13864.0,155,155,0.1103988603988604,0.0744433558104239,1579,43.0,24,11245,0.0147965474722564,1004.0,4.422907488986784,1559,70,22.27142857142857,6991.271428571428,40.28554652476708,11707.046510445003,0.0009120998878713,6558,1578,1830,1.1596958174904943,0.0,0,116,0.0005482145220136,1760243.0,1085.229963008631,9507.279047608512,1584706.0,281234.0,977.0073982737362,90584003.4731101,26,0.0101681658193195,669294,2709.692307692308,18571.18069895123,1138363,4608.757085020243,18562.862501064737,2052663,228073.66666666663,572281.2434719051,1247611,138623.44444444444,150507.4532549062,2.5
dbf9a096,1036.0,80575.0,1036,1184,0.206631762652705,0.1651481591001657,6803,111.0,188,48048,0.027191206248192,3684.0,4.651515151515151,6769,50,135.38,17889.28,126.15942133600936,15681.781933628508,0.003850431293971,11935,6802,15600,2.293443104969126,0.0,0,1191,0.0028363085598887,1765416.0,255.33931154179925,3501.1408702056005,1405885.0,222937.0,203.33887763957188,12367228.5281368,28,0.0109503324208056,835123,772.5467160037002,7291.717255402803,718826,664.9639222941721,6138.202622344464,1987,53.7027027027027,47.28804456899396,605847,16374.243243243243,15876.2580645955,3.5
dc0d7869,569.0,38857.0,569,580,0.1877022653721682,0.1279892665553013,3750,198.0,78,25811,0.019756838905775,2019.0,4.557562076749436,3659,73,50.12328767123287,11106.342465753423,56.40034111536901,12121.14090043963,0.0024454890699398,7488,3749,8910,2.376633769005068,0.0,0,412,0.0013465416431076,1613249.0,408.6243667679838,4460.123333436461,1309490.0,261146.0,331.6843971631206,19876258.517547224,31,0.0121235823230348,756605,1306.7443868739206,10970.67722353329,596318,1029.9101899827288,4988.137141676174,1516,44.588235294117645,57.01786941963967,869651,25577.970588235294,29547.47888387516,4.0
dc57d9b0,197.0,13969.0,197,197,0.1191772534785239,0.1124730949512711,1914,41.0,41,11809,0.0209718670076726,1130.0,4.24812030075188,1850,77,24.025974025974023,4834.25974025974,27.579060528431626,5549.0150249784665,0.0010905551232383,23091,1913,18620,9.733403031887088,0.0,0,253,0.0016377842656188,1776101.0,908.4915601023018,5667.764707468688,1654616.0,145322.0,846.350895140665,32226276.241190344,58,0.0226828314430973,438892,1503.054794520548,4518.881266542323,1030017,3527.455479452055,16382.99253955991,85484,3287.846153846154,7262.158691145809,584218,22469.92307692308,21396.666218685707,3.0
dc7b3d6e,359.0,26353.0,353,353,0.2161665646050214,0.195762002207175,2008,65.0,69,19666,0.0332850940665701,1033.0,4.530701754385965,1986,63,31.52380952380953,11159.31746031746,36.15551407678616,13025.154132981152,0.0011588049048807,11739,2007,5684,2.83208769307424,0.0,0,284,0.0015119652886842,1779818.0,858.5711529184756,5606.562215074703,1610053.0,135890.0,776.6777616980222,31450708.198235925,28,0.0109503324208056,435894,1492.7876712328766,4892.836698165645,1108225,3795.291095890411,17899.457856430938,128128,11648.0,26465.415564468283,1089919,99083.54545454546,70725.12014180483,2.5
dc844db4,460.0,36009.0,473,481,0.1368810472396129,0.1053759247778013,4432,186.0,104,27135,0.0225205716760502,2461.0,4.816046966731898,3989,119,33.52100840336134,7968.09243697479,40.08969789036339,9450.28264037158,0.0025386989415307,33388,4431,9362,2.112841345068833,0.0,0,509,0.0009720455734686,1732229.0,375.1037245560849,1272.2974019783162,1382067.0,86663.0,299.27825898657426,3225296.4820093703,48,0.0187719984356667,673494,1098.6851549755302,2642.874432561751,782559,1276.605220228385,3189.9972192663354,76874,2956.692307692308,6778.277927433963,1152888,44341.84615384616,37786.17417912781,4.0
dc90585d,547.0,42443.0,547,1789,0.5369147659063626,0.4377583055401262,3901,100.0,77,33981,0.0192451887028242,1240.0,4.575645756457565,3879,41,94.60975609756098,20764.878048780487,89.44464155240954,19517.64935922756,0.0028620439042256,1281,3900,6254,1.6035897435897437,0.0,0,1704,0.004373166619188,1389778.0,347.35766058485376,4168.831701603811,1016415.0,253159.0,254.040239940015,17392527.54513035,12,0.0046929996089166,617848,1040.148148148148,10520.97691650901,526990,887.1885521885522,3132.4150354431126,2331,70.63636363636364,81.14832799487391,664466,20135.33333333333,19484.669534127766,3.5
dcad9665,372.0,30586.0,372,372,0.1364636830520909,0.1207741231701259,3157,61.0,38,19971,0.0118085767557489,1837.0,4.118834080717488,3098,26,119.15384615384616,20952.346153846152,181.2114107461652,30850.31028815407,0.0017953631872438,2180,3156,17268,5.47148288973384,0.0,0,239,0.0008911393160226,1774037.0,551.2855811062772,5391.718633975732,1542556.0,137222.0,479.3523927905532,29179729.34422959,19,0.0074305827141181,198041,369.4794776119403,1523.1688050029304,740070,1380.7276119402984,17100.80849344277,318979,9666.030303030304,29014.432770050887,1058767,32083.848484848484,90897.15866438056,3.0
dcb5cf49,611.0,54727.0,611,625,0.1551253412757508,0.1072663053365416,4669,58.0,102,42218,0.0215781679712291,2700.0,4.205607476635514,4640,91,50.989010989010985,13373.46153846154,50.340726720904286,12825.7290824236,0.0026398087855874,4860,4668,12033,2.577763496143959,0.0,0,491,0.0009418038132504,1731478.0,366.2953247302729,1029.119426426408,1328400.0,59080.0,281.02390522530146,1779754.8582942649,29,0.0113414157215486,2257538,3006.0426098535286,59288.535143507295,769914,1025.185086551265,3010.571472499968,19045,442.90697674418607,1058.6241478346967,996293,23169.60465116279,14092.768907593532,3.5
dccf967f,54.0,5153.0,54,54,0.0243352861649391,0.0248221082243918,2293,32.0,8,4381,0.0034408602150537,1743.0,4.574803149606299,2273,64,35.515625,13668.796875,49.31691882247771,19184.887077187464,0.0012331005557703,1427,2292,9483,4.137434554973822,0.0,0,752,0.0020663938953448,1720922.0,740.181505376344,3918.0215186016735,1686065.0,164493.0,725.189247311828,26877828.109608904,32,0.0125146656237778,553604,1426.8144329896909,4496.73621006219,1091158,2812.262886597938,12539.97928953134,1980153,110008.5,434587.3537881856,1373948,76330.44444444444,80330.66618247518,4.5
dd219a5a,534.0,34466.0,534,570,0.3119868637110016,0.3553970470869912,2443,32.0,101,28206,0.0408080808080808,1016.0,4.747663551401869,2364,85,27.81176470588236,9271.117647058823,37.737026820846815,12363.365645374744,0.0013621151474358,8955,2442,7715,3.159295659295659,0.0,0,505,0.0025905938359256,1782157.0,720.0634343434343,3293.4037880791666,1656931.0,80294.0,669.4670707070707,11322790.070358245,43,0.0168165819319515,474156,1554.6098360655735,3316.991823319561,1268722,4159.744262295082,12460.38777856764,1800350,78276.08695652174,344921.5065463067,1480923,64387.95652173913,44982.92653428557,3.0
dd22a7ca,52.0,5359.0,52,61,0.0492332526230831,0.0323571379315832,1307,40.0,7,3433,0.0051967334818114,958.0,4.518867924528302,1291,13,99.3076923076923,23256.153846153848,180.8398852647394,41541.56096980098,0.0007033002376705,5712,1306,1546,1.1837672281776417,0.0,0,38,0.0001229630204895,1757588.0,1304.8166295471417,13496.827496244376,1763777.0,233754.0,1309.4112843355606,200367815.4295308,14,0.0054751662104028,117660,534.8181818181819,1791.1519410795552,1179525,5361.477272727273,36957.79699033042,236887,19740.58333333333,66913.5302630578,847905,70658.75,130156.13828232682,1.5
dd3bce46,855.0,43912.0,976,1941,0.5821835632873426,0.6062820945312792,4769,190.0,213,37921,0.042952208106473,1124.0,4.803418803418803,4310,75,57.46666666666667,10148.333333333334,92.06069286710355,16439.33319185401,0.0028561407025103,43737,4768,20393,4.277055369127517,0.0,0,1899,0.0054362295067888,1693758.0,341.5523290986086,2546.1314278957225,1429319.0,139779.0,288.2272635612019,6830859.446727302,43,0.0168165819319515,591398,1041.193661971831,7007.972421139569,978759,1723.167253521127,8026.114595121526,9940,342.7586206896552,1754.1283479505553,858523,29604.241379310344,32707.603372976457,4.0
dd3d1dd4,716.0,59010.0,716,737,0.1439172036711579,0.0925746815154613,5913,110.0,149,44909,0.0247385024074381,3498.0,4.5310880829015545,5840,74,78.91891891891892,11154.77027027027,100.69998255454904,13383.09361163308,0.0033887185996372,24080,5912,39087,6.611468200270636,0.0,0,1782,0.0047951951176195,1759369.0,292.10841773202725,2696.420715053156,1423588.0,122611.0,236.3586252697991,7277898.964026813,35,0.013687915526007,564442,622.3175303197354,4637.899782088914,908580,1001.742006615215,5942.8960329009005,232109,5526.4047619047615,22278.761116385096,686441,16343.833333333334,30582.80661713867,4.5
dd5994c0,995.0,68348.0,995,1046,0.2943990993526597,0.2735913706247613,4802,130.0,197,47951,0.0399432278994322,2001.0,4.631944444444445,4551,108,42.138888888888886,9361.388888888889,42.4967196828252,9538.33946816577,0.0026552017081151,19302,4801,6224,1.2963965840449907,0.0,0,915,0.0026311097819773,1856791.0,376.4783049472831,1636.8100976030223,1510352.0,53306.0,306.235198702352,2672679.861928515,47,0.0183809151349237,876390,1340.045871559633,3771.3500775825273,838533,1282.1605504587155,3421.758561635058,1904401,73246.19230769231,363709.17061817617,1426404,54861.69230769231,40077.97374196378,4.5
dd75c2cc,155.0,10146.0,154,177,0.0507890961262553,0.0301681233722848,4110,3527.0,25,7130,0.0032735367290821,2704.0,5.073170731707317,3639,148,24.58783783783784,5824.648648648648,24.67611394395165,6159.651802228113,0.0042519643830475,295242,4109,14001,3.407398393769774,0.0,0,801,0.0166878476634929,1794845.0,235.0196412203745,1009.3161411020224,1749329.0,24984.0,229.05970930993848,991307.1968010174,60,0.0234649980445834,252805,435.1204819277109,1260.5449137020105,1685892,2901.7074010327024,4794.1699415051335,1612,115.14285714285714,98.3110113113223,1181485,84391.78571428571,51149.44137326139,5.5
dd88f370,122.0,10149.0,124,300,0.225,0.1160517957488394,2368,184.0,31,8308,0.0121473354231974,994.0,4.340611353711791,1646,40,41.15,8361.5,50.475965339189656,9732.610291022807,0.0014167419819731,69728,2367,50431,21.30587241233629,0.0,0,177,0.0007582962753515,1797505.0,704.3514890282132,4709.14893072933,1571514.0,120866.0,615.7970219435737,22147647.80355054,50,0.0195541650371529,169508,632.4925373134329,2189.64376147882,917148,3422.194029850746,20925.8503830632,1528,89.88235294117646,211.2844298430853,861121,50654.17647058824,73436.89458834307,3.0
dd8a5352,299.0,25018.0,299,353,0.0678976726293518,0.0426961209425078,8396,1508.0,46,18903,0.0046445880452342,3830.0,4.342403628117914,5498,63,87.26984126984127,14027.222222222224,98.80776486876674,16054.622017073809,0.0054832866058101,177701,8395,267146,31.822036926742108,0.0,0,223,0.0003414897836363,1804465.0,182.1955775444265,1721.6499694785389,1154589.0,124023.0,116.578049273021,2948656.5577772297,31,0.0121235823230348,551195,573.563995837669,3009.3946484585435,600599,624.9729448491155,4845.252912354929,8928,194.08695652173915,654.0739960207342,858485,18662.717391304348,32755.634920600925,5.5
ddacfa95,147.0,11411.0,147,705,0.3668054110301769,0.2599001688429466,2099,35.0,144,8595,0.0674789128397375,971.0,4.5162790697674415,2072,44,47.09090909090909,7112.045454545455,46.29974040904583,7485.66199385585,0.0012268323292739,9114,2098,4941,2.3551000953288845,0.0,0,569,0.0034719891630004,1738181.0,814.5178069353327,6511.164051647388,1576707.0,153430.0,738.8505154639175,42349591.5702365,38,0.0148611654282362,412394,1216.5014749262536,8631.75912039572,376901,1111.802359882006,5128.638400152719,37787,1642.9130434782608,5864.525881115768,435853,18950.130434782608,19913.24869460336,3.0
ddd1ed83,100.0,4944.0,100,100,0.0600240096038415,0.0783987832508839,1870,63.0,13,4106,0.0067252974650801,1284.0,5.440677966101695,1766,84,21.02380952380953,8431.142857142857,19.232237112432447,8174.610396586032,0.001044908355645,11471,1869,7807,4.177100053504548,0.0,0,61,0.0002374603421764,1720238.0,889.9317123642007,3548.067804952928,1722530.0,129492.0,891.1174340403518,21143943.418396745,51,0.0199452483378959,457968,1831.872,3619.636697738601,1051123,4204.492,8400.446989561551,347515,17375.75,13309.936592339773,1009269,50463.45,30522.61839750112,3.5
dde9f6b7,710.0,52990.0,703,959,0.3214884344619511,0.2214519767879533,3735,100.0,145,37695,0.0378096479791395,1631.0,4.581460674157303,3686,61,60.42622950819672,11477.67213114754,80.58400565380897,15542.01693981116,0.0021420524269426,16537,3734,23093,6.184520621317622,0.0,0,1167,0.0034217655958622,1788849.0,466.4534550195567,3183.2031498604706,1450584.0,125568.0,378.24876140808345,10093653.257350445,42,0.0164254986312084,614021,1167.3403041825095,6515.8591075089935,651292,1238.1977186311788,5607.399041476957,3963,198.15,311.91062738176174,971107,48555.35,50945.11241499341,4.0
ddec0a5b,319.0,38786.0,319,319,0.1440180586907449,0.0977711847783444,2539,35.0,65,25863,0.0252525252525252,1539.0,4.735384615384615,2534,115,22.034782608695654,6880.965217391305,22.618084068417705,7378.77105719977,0.0014327835800997,998,2538,3096,1.2198581560283688,0.0,0,443,0.0012883337453286,1764135.0,685.3671328671329,3427.879649632798,1484905.0,144443.0,576.8861693861694,12116721.856839342,60,0.0234649980445834,798823,2118.893899204244,4396.280311536338,793124,2103.7771883289124,8707.926963906712,1968119,98405.95,400775.3509282089,1265534,63276.7,47730.84697838164,3.0
ddf1b15f,486.0,45509.0,486,522,0.1614599443241571,0.163662015989967,3734,49.0,75,29701,0.0198255352894528,2169.0,4.53765690376569,3719,61,60.967213114754095,10359.88524590164,60.7420686765262,10477.370334993988,0.0021107982142747,3962,3733,10811,2.8960621484061075,0.0,0,800,0.0031568646020772,1791299.0,473.5128205128205,4817.079323420455,1539621.0,221108.0,406.9841395717684,23191369.285840385,37,0.0144700821274931,771645,1307.872881355932,5977.617604832512,913655,1548.5677966101696,19400.317238614767,225763,9815.782608695652,46065.32795039959,874766,38033.30434782609,42851.90895231749,4.0
ddf35b9a,749.0,65507.0,749,933,0.2384359826220291,0.1590613843966407,4689,99.0,127,53815,0.0265246449456975,2346.0,4.273224043715847,4662,70,66.6,15064.885714285714,59.56080804583213,13208.100538753555,0.0026674703990453,18627,4688,17300,3.6902730375426622,0.0,0,1600,0.0032997106566217,1789951.0,373.8410609857978,1739.9777607504911,1314519.0,60954.0,274.5444862155388,2949761.83361697,34,0.0132968322252639,478128,700.0409956076135,1739.5934181291968,817066,1196.289897510981,3418.69524737561,30271,703.9767441860465,1843.206606619124,970508,22569.95348837209,18874.40561152222,4.5
ddfffe1f,351.0,30501.0,351,430,0.1154052603327965,0.0749685306516683,4094,128.0,75,25090,0.0177640928469919,2603.0,4.28830313014827,4080,102,40.0,10376.607843137255,52.57846564426306,13517.89478026201,0.0022736427612858,6120,4093,6043,1.4764231614952357,0.0,0,507,0.0009784622510421,1807871.0,428.2025106584557,1617.4690379014553,1387760.0,48988.0,328.69729985788723,3163846.69157763,40,0.0156433320297223,794494,1146.4559884559883,3358.884388400868,788693,1138.0851370851371,2922.9125904698776,1796526,56141.4375,315030.7448703132,1220367,38136.46875,33623.41126788468,4.0
